,State,District,SOURCE,Latitude,Longitude,Well Depth,Pre_2015,Pre_2016,Pre_2017,Pre_2018,Pre_2019,Pst_2015,Pst_2016,Pst_2017,Pst_2018,Pst_2015
1494,maharashtra,Amravati,SGWB,21.409806,78.200389,32.50236953359371,5.15,7.5,7.0,7.3,7.6,2.9,2.8,3.4,5.1,2.7
1495,maharashtra,Amravati,SGWB,21.561556,78.395,31.968529513468688,6.5,9.25,7.5,7.6,9.25,1.8,2.0,4.3,5.4,1.3
1496,maharashtra,Amravati,SGWB,21.449472,78.35041700000001,38.06912909543751,9.62016804562822,11.087087659626151,11.5,11.3,12.0,7.5,7.5,7.9,8.3,6.6
1497,maharashtra,Amravati,SGWB,21.541667,78.384722,39.665334316888206,12.8,13.0,13.4,13.1,13.8,7.6,7.1,6.8,7.9,6.4
1498,maharashtra,Amravati,SGWB,21.38925,78.321611,37.57778362946931,10.7,10.8,11.5,11.3,12.2,8.2,8.1,8.6,9.6,6.8
1499,maharashtra,Amravati,SGWB,21.506944,78.35972199999999,31.615090645970188,7.2,14.1,9.4,9.2,9.4,2.0,2.0,2.2,6.8,2.1
1500,maharashtra,Amravati,SGWB,21.557056,78.29652800000001,32.71306193029118,5.0,7.3,7.11911944994467,8.2,7.4,2.9,2.8,2.7,4.2,2.8
1501,maharashtra,Amravati,SGWB,21.446028,78.306361,37.44225448405414,13.5,14.0,13.0,12.8,15.5,7.5,5.8,6.1,9.1,5.5
1502,maharashtra,Amravati,SGWB,21.498472,78.238111,37.183363456430364,8.95,10.4,11.8,12.1,11.8,2.0,2.1,4.2,7.1,3.6
1503,maharashtra,Amravati,SGWB,21.526944,78.271417,38.984396568555184,11.6,14.6,15.1,14.9,14.0,3.9,3.3,5.2,8.7,5.0
1504,maharashtra,Amravati,SGWB,21.46861111,78.25444444,38.22482276199031,7.2,8.2,9.9,10.1,10.5,4.9,6.0,6.871879563001887,9.1,6.8
1505,maharashtra,Buldana,CGWB,20.66666667,76.03333333,10.0,5.3,4.7,10.0,5.9,9.0,2.7,2.2,2.4,4.5,1.52
1506,maharashtra,Buldana,CGWB,20.68333333,76.2,9.0,3.35,5.4,8.4,5.8,5.8,2.1,1.5,2.0,4.0,0.6741054311913435
1507,maharashtra,Buldana,CGWB,20.67833333,76.21388889,40.0,6.2,4.3,6.5,5.4,5.1,2.6,2.4,2.0,4.4,0.52
1508,maharashtra,Buldana,CGWB,20.76666667,76.02777778,10.5,6.3,7.1,10.5,7.0,10.0,4.3,1.5,6.2,5.9,2.0
1509,maharashtra,Buldana,CGWB,20.62916667,76.12916667,15.5,11.7,10.8,14.2,11.6,12.3,5.3,10.5,10.4,11.1,8.76
1510,maharashtra,Buldana,CGWB,20.59944444,76.09666667,15.4,9.1,9.4,9.4,10.1,15.0,4.6,7.9,7.9,8.1,3.23
1511,maharashtra,Buldana,SGWB,20.672439999999998,76.034142,36.6347011889314,11.4,14.2,11.9,13.0,12.9,4.8,3.1,4.3,6.4,5.0
1512,maharashtra,Buldana,SGWB,20.56637777,76.04969091,30.238499626662204,6.2,7.7,7.1,7.0,6.7,1.8,0.5,1.7,4.6,0.8
1513,maharashtra,Buldana,SGWB,20.67574,76.207145,34.72496546513156,8.9,9.2,9.6,10.0,10.8,5.0,4.3,4.8,5.0,3.0
1514,maharashtra,Buldana,SGWB,20.642812,76.062965,35.85102428500042,9.8,9.9,10.0,10.1,10.1,4.2,3.3,4.1,6.0,4.1
1515,maharashtra,Buldana,SGWB,20.768552,76.028658,30.485889096873706,8.6,9.5,9.5,9.5,9.5,5.9,3.0,5.1,5.7,1.7
1516,maharashtra,Buldana,SGWB,20.760406,76.099818,35.334935710245,10.7,11.8,11.9,11.7,12.0,9.0,6.7,8.0,9.2,6.2
1517,maharashtra,Buldana,SGWB,20.60312121,76.17624701,32.958012893581106,7.41,7.4,6.559426870200001,7.4,7.4,0.4,0.1,1.4,1.9,0.8
1518,maharashtra,Buldana,SGWB,20.627935,76.12863,40.09436688677996,14.3,14.6,14.7,14.7,14.7,10.4,9.8,10.5,10.9,8.6
1519,maharashtra,Buldana,SGWB,20.683826999999997,76.107557,32.983605389910124,10.5,13.0,11.5,12.4,12.6,5.2,3.4,5.6,8.0,3.2
1520,maharashtra,Buldana,SGWB,20.764858,76.209315,30.001841775961367,7.9,8.9,8.9,8.8,8.9,6.5,5.4,7.6,7.8,2.2
1521,maharashtra,Buldana,SGWB,20.59722222,76.1,36.27487114698407,9.3,11.8,11.6,11.6,11.2,6.0,5.1,7.6,7.0,5.0
1522,maharashtra,Buldana,SGWB,20.78611111,76.06388889,32.90243864255673,8.1,10.5,10.1,10.4,10.75,5.2,3.8,5.5,8.1,3.7
1523,maharashtra,Jalgaon,CGWB,21.04527778,75.07722222,7.2,6.2961800484501,7.2,7.2,6.5,7.19,4.842097892239666,4.27,4.57,4.4,2.9
1524,maharashtra,Jalgaon,SGWB,21.0612301,75.057625,27.912200667335746,12.0,12.5,8.2,7.15,7.3,9.2,8.5,4.55,5.2,0.8
1525,maharashtra,Jalgaon,SGWB,21.101322,74.945207,36.191494242159735,6.8,7.6,7.6,8.078150305243573,16.4,3.8,3.1,2.694023034046163,5.2,2.7
1526,maharashtra,Jalgaon,SGWB,20.95,74.92361111,29.19212314729613,8.0,12.0,11.0,11.0,11.0,3.8,3.1,10.4,11.0,1.3
1527,maharashtra,Jalgaon,SGWB,20.963917000000002,74.94729,30.110947963892432,9.7,10.0,7.4,8.5,8.5,2.5,1.8,4.2,4.0,0.2
1528,maharashtra,Jalgaon,SGWB,21.088102,75.039773,28.830484554872967,4.2,7.9,6.3,6.3,6.4,3.9,2.1,4.1,2.4,0.4
1529,maharashtra,Jalgaon,SGWB,20.98831242,75.16980093,31.36736116321189,5.1,8.5,8.2,9.7,9.9,3.9,3.1,5.0,3.0,1.0
1530,maharashtra,Jalgaon,SGWB,21.1575,74.99138889,33.96330177790155,8.8,13.0,13.8,12.9,13.1,6.1,4.3,9.95,7.05,2.1
1531,maharashtra,Jalgaon,SGWB,21.10893267,75.30818427,43.5861303346233,14.0,16.0,19.0,16.9,16.3,3.6,3.7,4.75,4.0,2.6
1532,maharashtra,Jalgaon,SGWB,21.127357,75.105757,37.16819322922266,9.4,15.8,13.0,13.0,13.0,9.2,9.5,13.0,13.0,9.0
1533,maharashtra,Jalgaon,SGWB,21.11044,74.885633,27.97210500035214,18.5,18.5,8.0,9.4,9.4,5.1,4.7,7.0,5.5,0.3
1534,maharashtra,Jalgaon,SGWB,21.11333333,75.13333333,38.95748865908772,13.6,19.7,19.6,18.1,20.5,8.8,5.9,10.1,7.1,3.1
1535,maharashtra,Jalgaon,SGWB,20.976388,75.090013,34.15922174431852,5.9,10.2,12.2,12.1,12.3,4.5,3.4,7.5,4.1,1.1
1536,maharashtra,Jalgaon,CGWB,20.85833333,75.025,7.2,5.1,7.235570643936117,6.328211556844518,6.1,7.19,5.2,3.11,4.2,4.4,1.84
1537,maharashtra,Jalgaon,CGWB,20.8825,75.11305556,12.0,6.5,7.9,3.0,6.0,4.0,5.8,3.05,3.6,4.0,2.5
1538,maharashtra,Jalgaon,CGWB,20.93944444,75.06111111,14.0,14.0,11.704785753369132,7.7,9.9,11.95,8.3,3.46,3.17,7.0,2.3
1539,maharashtra,Jalgaon,CGWB,20.73055556,75.1,11.5,6.9,10.2,5.6,9.1,8.025431619222406,4.6,2.67,2.85,4.4,2.9
1540,maharashtra,Jalgaon,SGWB,20.756999,75.09464799999999,29.154395772672395,10.5,10.5,6.4,7.8,8.0,4.1,2.5,5.3,2.7,0.4
1541,maharashtra,Jalgaon,SGWB,20.91437088,75.0422262,30.116031729882486,7.1,8.2,7.3,7.2,8.7,5.1,3.7,5.4,4.1,0.8
1542,maharashtra,Jalgaon,SGWB,20.79672,75.017155,30.322524119889028,6.5,10.55,6.3,5.7,7.0,3.2,2.4,3.4,3.0,1.0
1543,maharashtra,Jalgaon,SGWB,20.780737,74.994733,31.82724183237521,5.15,8.0,8.0,7.7,11.2,3.9,2.1,4.2,2.4,0.1
1544,maharashtra,Jalgaon,SGWB,20.892862,74.969436,29.23793247043291,7.2,12.1,7.5,7.9,7.0,3.1,1.3,4.0,2.4,0.5
1545,maharashtra,Jalgaon,SGWB,20.82527778,75.19166667,37.64644135558968,8.5,11.68458236391077,16.5,13.3,13.1,3.9,1.7,5.2,5.3,1.1
1546,maharashtra,Jalgaon,SGWB,20.88138889,75.15083333,28.83654679262369,10.0,9.0,4.6,5.7,6.5,3.3,2.7,3.6,3.1,0.5
1547,maharashtra,Jalgaon,SGWB,20.856388,75.024288,29.339562395728635,11.5,11.5,4.2,8.6,9.9,1.9,1.5,1.9,1.9,0.7
1548,maharashtra,Jalgaon,SGWB,20.851633,75.04806500000001,28.595067703090265,20.0,20.0,6.9,16.1,16.2,1.6,1.5,6.8,5.2,1.2
1549,maharashtra,Jalgaon,SGWB,20.87599486,75.12477502,31.445120883389148,7.85,8.5,7.2,7.0,7.8,4.0,2.9,3.3,3.1,1.1
1550,maharashtra,Jalgaon,SGWB,20.830848,75.069393,29.16703612041286,5.7,12.1,5.5,6.1,7.2,1.5,1.2,3.6,2.0,0.2
1551,maharashtra,Jalgaon,SGWB,20.96722222,75.20111111,35.52726055565847,6.8,10.2,12.5,11.9,12.0,6.9,6.1,9.5,7.8,4.2
1552,maharashtra,Jalgaon,SGWB,20.886835,75.217402,32.848448320094455,4.8,8.8,9.8,8.1,9.1,3.7,1.2,7.0,3.6,1.2
1553,maharashtra,Jalgaon,SGWB,20.773856,75.14370799999999,30.97072908695358,4.4,8.8,5.9,6.0,6.9,1.1,0.8,2.2,1.5,0.3
1554,maharashtra,Jalgaon,SGWB,20.78388889,75.05277778,29.311343735800556,6.1,9.5,6.2,7.3,7.4,5.7,3.4,6.0,4.2,2.7
1555,maharashtra,Jalgaon,SGWB,20.74552229,75.17043146,35.32062626133936,6.4,10.81,11.9,9.2,8.2,2.1,0.7,3.6,1.9,0.6
1556,maharashtra,Jalgaon,CGWB,21.13888889,75.96944444,19.8,6.2,14.9,14.4,14.2,15.57,4.1,3.8,4.1,5.6,5.27
1557,maharashtra,Jalgaon,CGWB,21.20805556,75.88333333,50.0,33.32467669965677,25.0,27.2,27.4,37.49,38.9,48.18,26.66,31.4,28.8
1558,maharashtra,Jalgaon,CGWB,21.24722222,76.03444444,34.25,16.3,18.0,17.2,17.5,23.78,13.2,11.57,13.06,15.5,12.3
1559,maharashtra,Jalgaon,CGWB,21.20305556,75.98805556,60.0,30.079280991102518,29.0,35.0,36.9,46.05,28.4,31.97,34.26,37.3,35.7
1560,maharashtra,Jalgaon,SGWB,21.257289,76.06031899999999,36.652190148052064,14.2,14.6,16.1,14.0,15.3,7.2,7.0,9.1,12.8,4.0
1561,maharashtra,Jalgaon,SGWB,21.26196216,75.90776047,58.28472294825886,26.7,20.2,30.3,27.0,25.6,5.7,3.4,3.1,8.5,8.3
1562,maharashtra,Jalgaon,SGWB,21.29861111,75.98972222,32.9954469073558,2.2,3.1,4.2,2.1,4.5,0.25,0.2,0.1,0.2,0.2
1563,maharashtra,Jalgaon,SGWB,21.261870000000002,75.933959,49.469627485036696,35.4,34.2,34.5,33.2,33.3,15.9,14.5,11.6,24.5,11.3
1564,maharashtra,Jalgaon,SGWB,21.241781,76.106737,32.115305217036244,14.6,23.6,20.0,23.9,23.3,11.5,14.6,14.429738471038458,18.1,4.2
1565,maharashtra,Jalgaon,SGWB,21.305,76.11583333,35.51170404233726,7.0,11.3,10.1,8.3,12.4,3.9,3.2,5.0,8.7,4.1
1566,maharashtra,Jalgaon,SGWB,21.24666667,76.03805556,55.82630339222487,22.7,30.0,28.2,26.1,25.7,14.8,14.5,16.0,18.5,18.0
1567,maharashtra,Jalgaon,SGWB,21.21805556,75.90527778,67.88219780203991,43.6,43.6,40.0,41.0,40.2,24.6,25.0,28.27888815280351,30.1,27.45
1568,maharashtra,Jalgaon,SGWB,21.171194,75.92777099999999,70.08454474029494,29.5,40.1,38.0,36.9,40.2,36.1,34.8,31.1,33.3,36.6
1569,maharashtra,Jalgaon,CGWB,21.16666667,75.85972222,70.0,50.86220156591303,51.7,55.1,55.1,51.0,51.2,49.3,48.66,50.8,53.2
1570,maharashtra,Jalgaon,CGWB,21.20583333,75.58194444,50.0,13.5,15.8,20.17,36.4,49.9,13.0,15.37,23.26,40.0,29.7
1571,maharashtra,Jalgaon,CGWB,21.17138889,75.62916667,50.0,30.670134182113653,50.0,39.95,41.0,49.9,15.5,29.82,32.31,35.2,28.35
1572,maharashtra,Jalgaon,CGWB,21.18,75.74805556,60.0,31.0,32.3,32.3,37.6,47.21,29.9,29.97,32.36,38.6,30.8
1573,maharashtra,Jalgaon,CGWB,21.27805556,75.58527778,30.0,20.653692833837923,19.9,29.0,21.9,22.45,18.5,18.1,17.15,19.0,13.3
1574,maharashtra,Jalgaon,CGWB,21.15972222,75.69861111,65.0,34.175581510556306,33.9,28.6,32.9,37.66,32.6,25.4,27.829744010717423,32.0,31.5
1575,maharashtra,Jalgaon,SGWB,21.215878,75.5514,70.13884368460685,33.3,30.2,35.5,30.0,38.2,22.57,14.2,20.8,24.2,26.7
1576,maharashtra,Jalgaon,SGWB,21.196154,75.59571600000001,55.10107333902291,29.5,32.3,35.9,31.4,36.3,17.0,18.3,21.0,28.2,14.0
1577,maharashtra,Jalgaon,SGWB,21.23858546,75.6759896,61.91317712396382,27.9,33.7,36.6,34.1,39.2,25.24,25.6,28.1,32.5,24.6
1578,maharashtra,Jalgaon,SGWB,21.13194444,75.84527778,46.32817801907504,24.75,21.292482776180524,24.0,23.5,16.3,12.0,11.2,12.8,11.5,9.7
1579,maharashtra,Jalgaon,SGWB,21.17,75.69861111,45.516786768527666,12.0,20.0,22.0,16.5,24.5,7.44,9.7,12.4,17.2,6.7
1580,maharashtra,Jalna,CGWB,19.55638889,75.89777778,13.51,9.73282430659798,10.9,11.4,8.3,10.02,8.11,6.27,4.96,10.1,1.6
1581,maharashtra,Jalna,CGWB,19.51638889,75.99277778,12.8,7.5533769022247395,10.49,6.5,7.3,12.5,3.5,2.17,2.56,6.9,2.1
1582,maharashtra,Jalna,CGWB,19.45833333,75.93,14.19,11.731716224270667,14.19,7.22,4.8,14.0,6.2,4.19,3.58,4.4,2.12
1583,maharashtra,Jalna,SGWB,19.66862111,75.97361111,32.70501251142905,9.2,10.5,8.7,9.8,11.0,4.55,1.75,0.9,4.85,3.0
1584,maharashtra,Jalna,SGWB,19.52083333,75.98751,35.97030681299057,10.0,9.7,5.9,8.3,15.0,4.35,2.8,1.9,4.675,4.8
1585,maharashtra,Jalna,SGWB,19.49472222,76.06722222,54.13925595851893,19.9,20.1,15.6,18.0,22.0,14.1,3.5,3.5,7.775,21.5
1586,maharashtra,Jalna,SGWB,19.51388889,76.06305556,45.217705033672374,12.9,15.6,15.3,13.1,15.4,10.05,3.35,4.6,10.9,13.7
1587,maharashtra,Jalna,SGWB,19.27916667,76.09166667,26.25684452059807,13.0,15.6,7.0,15.5,16.1,8.3,5.2,9.15,14.85,7.3
1588,maharashtra,Jalna,SGWB,19.404287,76.11806,27.515929687053,13.0,14.9,11.8,14.4,13.7,12.75,2.3,2.9,10.35,6.5
1589,maharashtra,Jalna,SGWB,19.55916667,76.10888889,35.75835967875076,20.0,20.0,15.5,17.9,19.1,15.15,2.75,3.05,8.725,10.2
1590,maharashtra,Jalna,SGWB,19.38583333,76.06194444,26.68783617890461,13.7,19.0,10.9,12.7,13.7,12.8,4.2,3.55,8.1,5.0
1591,maharashtra,Jalna,SGWB,19.51666667,76.11277778,35.46944277570017,11.0,12.2,10.1,11.3,11.3,6.45,2.85,2.9,6.875,6.5
1592,maharashtra,Jalna,SGWB,19.58694444,76.11305556,36.759728565937685,8.6,10.3,7.8,8.9,8.4,6.0,1.5,1.7,4.175,8.1
1593,maharashtra,Jalna,SGWB,19.605907000000002,76.144379,31.63420448766679,12.1,12.4,7.2,11.0,13.3,8.6,2.8,1.9,5.375,6.0
1594,maharashtra,Jalna,SGWB,19.63861111,75.95638889,38.78229151208698,12.4,13.0,9.6,11.4,12.3,5.7,3.0,2.8,6.7,8.4
1595,maharashtra,Jalna,SGWB,19.65305556,76.12305556,30.26399194777151,12.0,12.4,10.5,12.3,12.0,9.05,3.2,3.95,5.25,3.3
1596,maharashtra,Jalna,SGWB,19.59751,75.91555556,38.52822772442386,9.75,9.4,9.2,8.3,12.0,1.75,0.95,0.9,2.575,2.7
1597,maharashtra,Jalna,SGWB,19.4375,75.92694444,34.33628292313168,9.25,13.7,9.2,10.3,10.8,3.95,1.8,2.0,4.375,4.2
1598,maharashtra,Jalna,CGWB,19.81666667,75.98333333,18.0,18.0,18.0,14.2,15.4,17.05,11.93,4.57,5.36,10.6,2.3
1599,maharashtra,Jalna,CGWB,19.91666667,76.03888889,17.0,10.25,10.26,10.26,10.0,16.74,5.675331633136916,3.9,4.15,6.0,3.33
1600,maharashtra,Jalna,CGWB,19.75694444,75.84444444,12.0,9.9,9.2,8.9,8.6,11.5,2.6,7.77,7.23,4.4,4.1
1601,maharashtra,Jalna,CGWB,19.765,76.07055556,14.0,10.827401352999411,13.1,12.7,12.35,13.13,7.841596630762865,4.17,6.16,10.8,5.3
1602,maharashtra,Jalna,CGWB,19.72805556,76.1375,10.25,8.906482068197464,10.2,8.0,8.7,10.22,6.929299342222324,4.07,4.96,7.2,6.0
1603,maharashtra,Jalna,SGWB,19.703602,76.168818,34.28966721904191,7.4,10.0,7.0,7.5,11.8,3.6,1.65,2.0,3.4,3.1
1604,maharashtra,Jalna,SGWB,19.79388889,76.26666667,36.26646226777264,8.0,8.4,8.2,8.1,8.0,5.55,2.25,2.95,4.5,6.3
1605,maharashtra,Jalna,SGWB,19.86888889,75.97638887,41.46322283352328,9.9,9.9,9.9,9.8,14.0,5.65,2.05,1.3,5.2,8.1
1606,maharashtra,Jalna,SGWB,19.724997000000002,75.841597,42.42746044469273,7.5,13.2,16.7,16.0,20.2,1.45,1.1,0.5,3.0,1.4
1607,maharashtra,Jalna,SGWB,19.70833333,75.96,39.79226840178772,11.8,12.2,11.0,10.6,18.0,8.4,3.0,2.3,8.7,8.5
1608,maharashtra,Jalna,SGWB,19.78031372,76.24401077,39.962245961688,9.3,10.0,9.0,9.3,9.3,7.15,3.2,3.15,5.55,10.0
1609,maharashtra,Jalna,SGWB,19.8,76.08055556,49.15228351807849,11.4,12.0,9.751897164115341,10.0,16.1,7.4,5.16768647550083,3.6,10.55,16.3
1610,maharashtra,Jalna,SGWB,19.91944444,76.03888889,42.7544998713109,11.11,11.7,10.0,10.3,12.1,6.65,2.4,2.75,5.9,11.0
1611,maharashtra,Jalna,SGWB,19.76388889,76.19861111,42.51099105384322,9.4,9.4,9.4,8.5,9.3,3.0,1.15,1.25,3.0,7.6
1612,maharashtra,Jalna,SGWB,19.81666667,76.17555556,39.950484309733866,12.3,12.3,12.0,12.0,15.1,5.75,1.85,1.6,5.05,6.1
1613,maharashtra,Jalna,SGWB,19.93111111,75.87777778,45.40151611535564,10.0,10.0,8.589435184951931,10.0,10.6,4.5,4.161850085555309,4.2,6.15,12.2
1614,maharashtra,Jalna,SGWB,19.69222222,76.21666667,41.73100520141854,7.8,11.95,11.5,10.3,11.4,1.85,1.3,1.3,5.45,6.6
1615,maharashtra,Jalna,SGWB,19.75888889,75.90333333,35.122210493161965,8.0,11.7,8.0,7.8,9.0,6.25,2.2,3.3,5.55,7.0
1616,maharashtra,Jalna,SGWB,19.70916667,76.14722222,42.86936333163115,9.9,9.9,10.0,9.9,12.7,6.9,2.85,2.9,4.95,10.0
1617,maharashtra,Jalna,CGWB,19.6,76.20833333,30.0,14.7,28.0,11.5,15.55,25.82,7.8,3.8,6.36,9.2,3.8
1618,maharashtra,Jalna,CGWB,19.585,76.22583333,16.6,13.496140670471148,14.0,14.0,13.6,13.68,12.7,8.17,10.66,13.8,5.7
1619,maharashtra,Jalna,CGWB,19.475,76.23333333,13.0,6.8,13.0,9.95629609727631,9.6,12.5,4.4,3.3,3.5,5.9,3.72
1620,maharashtra,Jalna,CGWB,19.67916667,76.27777778,14.5,13.6,10.5,9.87,11.1,10.25,9.3,3.37,4.76,10.0,8.7
1621,maharashtra,Jalna,SGWB,19.39388889,76.14055556,30.59835583007866,11.8,14.7,14.0,12.4,12.1,10.85,3.1,6.4,6.725,3.2
1622,maharashtra,Jalna,SGWB,19.37638889,76.22638889,31.53584299807917,8.2,11.4,11.2,10.0,8.5,7.35,1.65,4.4,7.1,4.4
1623,maharashtra,Jalna,SGWB,19.33555556,76.19444444,32.836122688643286,7.0,7.0,6.8,4.8,15.0,6.3,2.6,3.6,5.25,1.6
1624,maharashtra,Jalna,SGWB,19.5986111,76.21666666,44.924967591464494,14.0,15.1,15.1,15.8,16.5,8.75,6.4,8.05,10.3,11.8
1625,maharashtra,Jalna,SGWB,19.49944444,76.35416667,35.239551380499584,10.7,10.7,9.0165066281527,9.6,15.5,6.85,1.75,3.7,8.55,6.2
1626,maharashtra,Jalna,SGWB,19.47638889,76.22916667,41.46461077591473,8.0,9.9,9.3,9.0,10.5,4.0,2.0,2.8,7.175,9.5
1627,maharashtra,Jalna,SGWB,19.53888889,76.205,43.24745732565364,15.0,14.3,13.0,13.2,16.0,8.2,1.7,4.3,10.05,12.2
1628,maharashtra,Jalna,SGWB,19.67861111,76.27916667,46.431431574367494,10.5,10.7,11.285932258837551,10.25,24.1,6.05,1.9,4.6,8.025,9.2
1629,maharashtra,Latur,CGWB,18.45916667,76.75694444,22.5,19.08,21.3,21.5,12.9,21.5,21.9,3.9,2.3,13.1,2.35
1630,maharashtra,Latur,CGWB,18.575,76.91388889,22.8,13.62,15.0,14.1,14.6,18.0,13.8,5.7,5.9,10.17,4.8
1631,maharashtra,Latur,CGWB,18.44722222,76.73055556,15.0,12.74,9.0,15.0,12.65,14.99,15.0,0.85,0.6,13.1,0.9
1632,maharashtra,Latur,CGWB,18.42333333,76.81638889,11.0,8.8,10.3,9.8,9.4,10.2,10.2,2.9,2.8,7.1,5.15
1633,maharashtra,Latur,SGWB,18.45222222,76.75611111,27.12025148677888,9.7,10.5,8.9,7.75,7.9,8.4,0.9,1.0,2.9,0.7747660732538679
1634,maharashtra,Latur,SGWB,18.47,76.72,29.513631929177958,14.2,15.25,5.6,4.2,7.8,6.05,1.65,1.85,6.65,4.0
1635,maharashtra,Latur,SGWB,18.483,76.8089,34.81569635006322,9.5,9.6,6.9,5.4,6.4,4.5,0.8,1.65,4.0,5.2
1636,maharashtra,Latur,SGWB,18.4153,76.9164,31.125292368257984,10.6,11.2,6.8,6.2,6.8,5.6,1.5,2.75,4.65,3.8
1637,maharashtra,Latur,SGWB,18.51040516,76.84409196,38.95283468628691,13.0,13.0,13.0,6.5,6.3,3.5,0.35,3.15,4.15,3.4
1638,maharashtra,Latur,SGWB,18.44738,76.7281,35.45221644984379,14.5,15.5,15.5,15.5,13.5,9.475,0.4,1.2,4.05,5.1
1639,maharashtra,Latur,SGWB,18.495611,76.75670600000001,36.04844749836426,9.9,12.0,9.4,7.1,9.9,5.6,2.45,6.85,5.8,5.1
1640,maharashtra,Latur,SGWB,18.38611111,76.80583333,28.653054583900897,9.5,9.5,7.2,9.0,9.1,7.2,0.2,2.1,6.4,4.4
1641,maharashtra,Latur,CGWB,18.40833333,76.31388889,17.0,14.6,15.4,10.98,9.92,16.99,9.73,6.35,6.2,12.18,5.15
1642,maharashtra,Latur,CGWB,18.39888889,76.54388889,16.0,13.76,15.0,15.35,10.34,15.99,8.0,0.95,1.0,7.2,3.05
1643,maharashtra,Latur,CGWB,18.40722222,76.57638889,18.0,2.45,15.0,11.34,16.25,16.0,13.5,3.05,3.5,17.6,3.8
1644,maharashtra,Latur,CGWB,18.48277778,76.59166667,14.0,12.5,13.7,10.87,8.95,12.3,12.4,3.7,5.6,10.82,8.23
1645,maharashtra,Latur,CGWB,18.4,76.23333333,11.0,8.77,10.35,8.07,4.55,7.4,3.15,0.7,1.0,9.2,0.83
1646,maharashtra,Latur,CGWB,18.4,76.4,19.0,14.66,17.5,14.67,9.06,18.99,15.1,7.8,6.9,14.0,8.82
1647,maharashtra,Latur,SGWB,18.3728,76.6383,39.58794283053777,18.6,19.7,14.2,9.7,15.7,4.55,1.6,1.6,6.0,3.15
1648,maharashtra,Latur,SGWB,18.4549,76.7024,32.093906191996034,11.25,11.3,11.3,11.2,11.3,11.25,1.25,0.9,7.25,6.9
1649,maharashtra,Latur,SGWB,18.4363,76.6591,33.30821037080206,14.2,18.65,7.4,18.6,17.1,6.5,4.9,10.3,6.15,8.5
1650,maharashtra,Latur,SGWB,18.444126,76.466453,34.46400805922906,8.7,16.65,7.3,8.7,8.7,6.4,4.85,3.15,3.7,7.0
1651,maharashtra,Latur,SGWB,18.4179,76.3249,34.60674896750952,15.4,16.3,10.1,9.8,10.2,7.5,4.95,3.05,7.55,6.1
1652,maharashtra,Latur,SGWB,18.5181,76.32768399999999,36.12368304126854,12.2,12.8,10.2,7.8,12.8,8.65,4.4,2.6,7.45,6.0
1653,maharashtra,Latur,SGWB,18.3394,76.5199,28.90282797419089,9.7,11.5,8.9,9.3,9.2,7.7,3.85,4.8,9.75,4.3
1654,maharashtra,Latur,SGWB,18.427726999999997,76.402897,31.801093628037847,13.0,13.8,9.884427202657847,9.8,13.0,13.0,5.9,3.3,12.45,9.0
1655,maharashtra,Latur,SGWB,18.37614696,76.26795304,28.46186245825116,11.2,21.0,4.2,21.0,17.0,1.2,0.4,0.85,4.65,7.2
1656,maharashtra,Latur,SGWB,18.406159,76.49660300000001,35.37114376711634,10.0,10.0,6.1,5.7,10.0,4.4,3.4,0.5,6.4,5.4
1657,maharashtra,Latur,SGWB,18.5003,76.3914,29.517641917928465,13.4,19.8,8.9,19.5,19.5,7.25,4.6,1.5,7.85,6.1
1658,maharashtra,Latur,SGWB,18.5164,76.4531,31.664598254057854,8.5,8.7,8.5,7.8,8.5,8.5,4.65,2.35,7.95,5.2
1659,maharashtra,Latur,SGWB,18.4241,76.699,39.804000986406265,11.0,11.1,11.05,11.05,11.5,5.55,4.0,2.7,6.55,7.25
1660,maharashtra,Latur,SGWB,18.45,76.54583333,25.87211427951677,9.0,12.0,7.8,9.0,5.0,9.1,4.65,2.75,9.25,5.0
1661,maharashtra,Latur,SGWB,18.3692,76.3179,39.37420356443693,12.7,14.6,4.2,3.0,14.6,1.85,0.6,1.1,5.7,6.75
1662,maharashtra,Latur,SGWB,18.385077,76.52069300000001,32.48726212367815,13.2,13.5,11.1,11.6,13.5,13.45,7.6,2.7,7.8,6.5
1663,maharashtra,Latur,SGWB,18.4894,76.4681,36.32207082428752,12.7,13.5,9.8,7.1,11.8,10.05,4.9,2.6,6.5,6.95
1664,maharashtra,Latur,SGWB,18.551272,76.365593,38.58430971447094,9.0,9.5,6.0,1.7,9.0,3.6,2.45,2.7,6.55,6.2
1665,maharashtra,Latur,CGWB,17.94166667,76.84972222,13.0,9.59,11.9,10.146997191863823,8.7,11.15,3.12,6.15,6.8,8.078775285794887,6.82
1666,maharashtra,Latur,CGWB,17.91666667,76.76666667,12.45,9.45,12.3,10.7,9.85,11.6,10.3,5.45,5.9,9.5,7.93
1667,maharashtra,Latur,CGWB,18.18611111,76.80555556,16.9,13.02,12.9,10.4,8.1,9.8,6.9,3.3,2.4,6.2,5.1
1668,maharashtra,Latur,CGWB,18.11833333,76.75361111,8.4,5.83,5.4,6.6,5.0,6.1,5.0,3.4,1.3,3.0,3.12
1669,maharashtra,Latur,CGWB,18.28194444,76.67083333,23.92,12.35,16.55,6.6,4.9,12.25,5.6,3.2,2.9,5.9,4.57
